hopetown_14_15,midrand_ew_5,pvlib_hopetown_0_15,pvlib_hopetown_0_15_0.9
80.69321448,56.35744955,80.54407204,72.48966484
80.69321448,56.35744955,73.57209733,66.2148876
66.5061212,49.6747872,66.38947092,59.75052383
66.5061212,49.6747872,62.15781158,55.94203042
55.91805518,40.92784901,57.27627628,51.54864865
55.91805518,40.92784901,56.35842303,50.72258072
36.88212785,26.84973589,51.78538224,46.60684402
36.88212785,26.84973589,40.21165388,36.19048849
13.25391049,11.09317493,29.35185141,26.41666627
13.25391049,11.09317493,17.49563286,15.74606957
0.746765693,0.061995322,7.598657917,6.838792125
0.746765693,0.061995322,1.808024325,1.627221892
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.216940963,1.02919375,0,0
0.216940963,1.02919375,4.577241085,4.119516976
24.20255728,21.2761396,13.85088803,12.46579923
24.20255728,21.2761396,25.46337965,22.91704169
49.01857036,42.06036392,39.41774301,35.47596871
49.01857036,42.06036392,50.28500577,45.25650519
68.74144523,58.49132335,61.0308734,54.92778606
68.74144523,58.49132335,69.6938117,62.72443053
82.38977088,70.81646053,77.6362876,69.87265884
82.38977088,70.81646053,82.70211957,74.43190761
86.32996882,76.72293413,86.54325442,77.88892898
86.32996882,76.72293413,89.23968768,80.31571891
86.33141947,77.50042074,90.83041013,81.74736912
86.33141947,77.50042074,85.41957064,76.87761358
86.33293113,73.14229498,78.80846542,70.92761887
86.33293113,73.14229498,81.33605741,73.20245167
77.25217598,65.85813872,81.97629419,73.77866477
77.25217598,65.85813872,76.58580589,68.9272253
61.97912825,51.47485525,70.07335981,63.06602383
61.97912825,51.47485525,61.36782243,55.23104018
41.10661944,32.69956333,52.05775058,46.85197553
41.10661944,32.69956333,40.2136762,36.19230858
16.85803789,10.40417076,29.21944007,26.29749606
16.85803789,10.40417076,17.1986402,15.47877618
0.511777058,0.014914255,7.374155636,6.636740072
0.511777058,0.014914255,1.860220433,1.67419839
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.198652328,0.992804054,0,0
0.198652328,0.992804054,4.653110442,4.187799398
24.45883101,20.44574242,14.28019862,12.85217876
24.45883101,20.44574242,25.81979789,23.2378181
49.33604257,40.80359542,39.21612809,35.29451528
49.33604257,40.80359542,49.84234863,44.85811377
70.72359002,56.33588673,60.29531935,54.26578741
70.72359002,56.33588673,68.44501939,61.60051745
82.3438449,68.89640188,75.69579533,68.1262158
82.3438449,68.89640188,81.2277737,73.10499633
86.33272777,75.11937651,85.70908289,77.13817461
86.33272777,75.11937651,87.94855474,79.15369926
86.33261253,75.37514097,89.03370276,80.13033248
86.33261253,75.37514097,89.19008482,80.27107634
86.33291757,71.43703822,88.21892825,79.39703542
86.33291757,71.43703822,85.65073486,77.08566137
76.91078498,63.1178664,81.91649457,73.72484512
76.91078498,63.1178664,76.11143753,68.50029378
61.29371611,49.79555068,69.32123685,62.38911316
61.29371611,49.79555068,60.61472971,54.55325674
40.26349648,31.66512622,51.33052029,46.19746826
40.26349648,31.66512622,39.81753844,35.83578459
16.39523963,11.47883644,28.93240596,26.03916536
16.39523963,11.47883644,16.8787836,15.19090524
0.421071004,0.012392294,7.087230918,6.378507827
0.421071004,0.012392294,1.763423649,1.587081284
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.178592561,0.893064904,0,0
0.178592561,0.893064904,4.530213809,4.077192428
22.08080769,17.90405005,13.29181813,11.96263632
22.08080769,17.90405005,24.69755504,22.22779953
47.06902454,38.34618449,38.34272565,34.50845308
47.06902454,38.34618449,49.24829983,44.32346985
68.85507728,53.94526659,60.2300098,54.20700882
68.85507728,53.94526659,68.75749839,61.88174855
81.7559314,65.09887066,76.53798628,68.88418765
81.7559314,65.09887066,82.12901417,73.91611275
86.33308704,71.02206079,86.63201254,77.96881129
86.33308704,71.02206079,89.27048875,80.34343988
86.33026708,71.92155526,90.76604565,81.68944108
86.33026708,71.92155526,89.88117433,80.89305689
86.02008541,68.24476808,87.8884558,79.09961022
86.02008541,68.24476808,83.509713,75.1587417
74.8985968,59.21926795,78.35131447,70.51618302
74.8985968,59.21926795,70.48991608,63.44092447
59.32702684,46.28435394,62.51847341,56.26662607
59.32702684,46.28435394,54.76999428,49.29299485
37.44924078,28.94457446,46.50572146,41.85514931
37.44924078,28.94457446,30.43300702,27.38970632
14.51582497,10.22089769,18.66368596,16.79731737
14.51582497,10.22089769,15.05332742,13.54799468
0.351509223,0.017738403,6.909058157,6.218152341
0.351509223,0.017738403,1.430992119,1.287892907
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.156460485,0.910418138,0,0
0.156460485,0.910418138,2.092498917,1.883249026
22.25046434,19.39896355,4.245039114,3.820535202
22.25046434,19.39896355,6.911776737,6.220599063
46.66372017,40.38388837,9.456154557,8.510539101
46.66372017,40.38388837,7.821433651,7.039290286
67.65506372,57.46955852,6.189780731,5.570802658
67.65506372,57.46955852,20.96297411,18.8666767
82.0852359,69.31639086,35.65792112,32.09212901
82.0852359,69.31639086,47.03998082,42.33598274
86.33254474,75.13201478,58.84774139,52.96296725
86.33254474,75.13201478,70.80915331,63.72823798
86.33293113,76.43621565,82.36029595,74.12426635
86.33293113,76.43621565,69.80166476,62.82149829
86.33228715,72.97774963,56.35571913,50.72014721
86.33228715,72.97774963,33.64842072,30.28357865
75.50567381,63.28194024,10.52721408,9.474492676
75.50567381,63.28194024,15.81480977,14.2333288
59.4237256,49.27000789,21.03732697,18.93359428
59.4237256,49.27000789,21.09553485,18.98598137
37.99878661,30.74488798,21.04465454,18.94018909
37.99878661,30.74488798,15.96598927,14.36939034
14.45134727,10.59591876,10.88367117,9.79530405
14.45134727,10.59591876,9.189267864,8.270341077
0.288646693,0.005345707,5.762392456,5.186153211
0.288646693,0.005345707,2.332959336,2.099663402
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.136815003,0.859119011,0,0
0.136815003,0.859119011,3.805344132,3.424809719
21.4592784,17.08185437,9.250272664,8.325245397
21.4592784,17.08185437,14.43124673,12.98812205
45.56219496,35.80007966,17.80669021,16.02602119
45.56219496,35.80007966,35.83821624,32.25439461
65.60672451,51.22384473,58.89824603,53.00842143
65.60672451,51.22384473,56.63239781,50.96915803
80.1013083,62.47075322,48.82221913,43.93999722
80.1013083,62.47075322,55.73825372,50.16442835
86.33216513,68.38194672,62.64204775,56.37784297
86.33216513,68.38194672,76.08352196,68.47516976
86.33202278,68.89800596,88.78261585,79.90435427
86.33202278,68.89800596,88.81219817,79.93097835
84.75165401,64.81243897,87.77927761,79.00134985
84.75165401,64.81243897,86.21906018,77.59715416
74.30150488,56.82244534,83.28664537,74.95798083
74.30150488,56.82244534,76.35757257,68.72181531
57.94634626,44.07585605,68.71004357,61.83903922
57.94634626,44.07585605,36.7510245,33.07592205
37.11618764,27.08092378,9.328081377,8.395273239
37.11618764,27.08092378,12.6765566,11.40890094
14.12587107,9.265811873,15.49077202,13.94169482
14.12587107,9.265811873,7.938801401,7.144921261
0.312683317,0.001643352,0.788185836,0.709367253
0.312683317,0.001643352,0.395612287,0.356051058
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.225899137,0.158026007,0,0
0.225899137,0.158026007,4.605629031,4.145066128
15.49077752,1.574723234,13.68299319,12.31469387
15.49077752,1.574723234,25.51583296,22.96424967
9.182233765,4.353443522,39.77292584,35.79563326
9.182233765,4.353443522,41.87751492,37.68976343
8.71486917,15.06897009,37.13936257,33.42542632
8.71486917,15.06897009,51.16060705,46.04454635
65.94231969,33.10529538,66.7897516,60.11077644
65.94231969,33.10529538,66.0309001,59.42781009
63.2025827,59.25184065,63.46091409,57.11482268
63.2025827,59.25184065,70.56357634,63.50721871
12.86333802,55.67348125,77.31010697,69.57909627
12.86333802,55.67348125,79.35080881,71.41572793
30.97913164,54.04239166,80.59323051,72.53390746
30.97913164,54.04239166,81.35856445,73.222708
48.54701396,45.0762136,80.6186495,72.55678455
48.54701396,45.0762136,72.08169283,64.87352355
55.64952888,26.1285965,63.53681209,57.18313088
55.64952888,26.1285965,59.08196946,53.17377252
44.11659097,22.77783038,52.03850248,46.83465223
44.11659097,22.77783038,40.50626696,36.45564027
17.4239798,5.938126377,29.22811326,26.30530193
17.4239798,5.938126377,16.03748559,14.43373703
1.565468559,0.003578838,6.171640088,5.55447608
1.565468559,0.003578838,1.656398327,1.490758495
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.080798624,0.588213552,0,0
0.080798624,0.588213552,4.674374955,4.206937459
14.99596834,16.60750262,14.08865869,12.67979282
14.99596834,16.60750262,26.12190726,23.50971654
35.28600529,34.86770383,40.53208667,36.47887801
35.28600529,34.86770383,51.86164116,46.67547704
53.04524471,50.38178146,63.18240327,56.86416294
53.04524471,50.38178146,71.85524144,64.66971729
67.62336632,60.77463976,79.57329659,71.61596693
67.62336632,60.77463976,85.32841749,76.79557575
74.41820092,66.31024348,89.9035886,80.91322974
74.41820092,66.31024348,92.61251252,83.35126127
73.57282402,67.65393406,94.12293114,84.71063803
73.57282402,67.65393406,93.79031333,84.411282
68.90478579,64.43837064,92.26076852,83.03469167
68.90478579,64.43837064,88.78675966,79.9080837
60.36947533,56.84110623,84.19981731,75.77983558
60.36947533,56.84110623,78.1344718,70.32102462
46.9385202,44.68116574,71.04068806,63.93661925
46.9385202,44.68116574,61.65488638,55.48939774
30.27135304,28.28916377,51.78821587,46.60939429
30.27135304,28.28916377,39.92474725,35.93227253
11.69201718,9.583351922,28.62874644,25.76587179
11.69201718,9.583351922,15.51266359,13.96139723
0.254764582,0.010484511,5.754140331,5.178726298
0.254764582,0.010484511,1.562093435,1.405884092
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.064185424,0.680797424,0,0
0.064185424,0.680797424,4.641414007,4.177272606
17.30431636,13.02578071,14.17083729,12.75375356
17.30431636,13.02578071,26.04884816,23.44396334
29.81016472,26.9511045,39.87273466,35.88546119
29.81016472,26.9511045,50.89870697,45.80883627
42.10578227,39.86688127,61.851905,55.6667145
42.10578227,39.86688127,70.20212072,63.18190865
51.29039113,49.4052519,77.63917284,69.87525556
51.29039113,49.4052519,83.27131754,74.94418579
63.98335819,52.32441399,87.80975068,79.02877561
63.98335819,52.32441399,90.77088831,81.69379948
63.11888557,54.82853061,92.60373519,83.34336168
63.11888557,54.82853061,92.19576373,82.97618736
62.24661063,58.18236638,90.62536481,81.56282833
62.24661063,58.18236638,87.19146223,78.47231601
59.81539452,53.34396226,82.66992977,74.4029368
59.81539452,53.34396226,76.72164967,69.04948471
47.86323888,40.65358165,69.75505737,62.77955163
47.86323888,40.65358165,60.67471106,54.60723996
28.53232443,24.43192161,51.03285602,45.92957042
28.53232443,24.43192161,39.33165175,35.39848658
11.94121899,8.098413533,28.15537821,25.33984039
11.94121899,8.098413533,15.18656868,13.66791181
0.188565706,0.011295074,5.469694603,4.922725143
0.188565706,0.011295074,1.445434634,1.30089117
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.703801269,0,0
0,0.703801269,4.441097876,3.996988089
8.022120729,18.1305873,13.36633334,12.02970001
8.022120729,18.1305873,25.13130689,22.6181762
21.73684755,38.77864889,39.17015739,35.25314165
21.73684755,38.77864889,49.92822753,44.93540477
32.32882321,55.24388232,60.62793118,54.56513807
32.32882321,55.24388232,69.09592987,62.18633689
39.13506304,66.94549613,76.76923657,69.09231291
39.13506304,66.94549613,82.40263092,74.16236783
45.24135371,73.16963738,86.97360504,78.27624454
45.24135371,73.16963738,89.91179544,80.9206159
46.60652115,73.92472509,91.70705413,82.53634872
46.60652115,73.92472509,91.16227201,82.04604481
44.62646082,69.88601203,89.45262843,80.50736559
44.62646082,69.88601203,85.88641758,77.29777582
33.92084124,60.87361195,81.27360659,73.14624593
33.92084124,60.87361195,75.05409516,67.54868565
28.39125881,47.24696682,67.93822795,61.14440516
28.39125881,47.24696682,59.31542671,53.38388404
18.07169367,29.23186652,50.02422363,45.02180126
18.07169367,29.23186652,36.7440216,33.06961944
7.245278606,9.29981792,25.54611237,22.99150113
7.245278606,9.29981792,14.08812578,12.6793132
0,0,5.049610194,4.544649174
0,0,1.563955794,1.407560215
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.032682906,0.708609733,0,0
0.032682906,0.708609733,4.176311953,3.758680758
15.27142082,16.65959536,12.64405475,11.37964927
15.27142082,16.65959536,24.24556879,21.82101191
33.84287893,35.66210627,38.27422394,34.44680155
33.84287893,35.66210627,48.89678753,44.00710878
50.48496814,50.88982998,59.43800263,53.49420237
50.48496814,50.88982998,67.67766591,60.90989932
60.38561551,61.38433395,75.07748771,67.56973894
60.38561551,61.38433395,80.8349202,72.75142818
65.72870797,65.88009041,85.63112768,77.06801491
65.72870797,65.88009041,88.29939303,79.46945373
69.51547587,67.09030634,89.82650131,80.84385118
69.51547587,67.09030634,88.72695292,79.85425763
68.13105342,63.73251383,86.52985561,77.87687005
68.13105342,63.73251383,79.74842664,71.77358397
61.43378525,55.92053988,72.5246621,65.27219589
61.43378525,55.92053988,70.50073299,63.45065969
47.48581887,42.97266192,66.44575238,59.80117714
47.48581887,42.97266192,58.25151901,52.42636711
29.89693601,26.43398073,49.24273327,44.31845995
29.89693601,26.43398073,33.32895033,29.99605529
11.32322736,7.982556494,21.69777406,19.52799665
11.32322736,7.982556494,13.75503881,12.37953493
0.19810088,0,4.808028696,4.327225826
0.19810088,0,1.26099473,1.134895257
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.025287299,0.511360522,0,0
0.025287299,0.511360522,3.80219161,3.421972449
18.89896963,16.63788914,10.4447735,9.400296149
18.89896963,16.63788914,21.18770376,19.06893339
41.87947397,40.02944095,34.19418829,30.77476946
41.87947397,40.02944095,45.45109677,40.9059871
57.97588124,51.7349556,57.81408973,52.03268076
57.97588124,51.7349556,66.05284936,59.44756442
69.98837446,73.97690654,73.58635817,66.22772235
69.98837446,73.97690654,79.36127911,71.4251512
77.22409843,43.30956403,84.2021562,75.78194058
77.22409843,43.30956403,86.84709515,78.16238564
77.50302332,57.35433644,88.38052264,79.54247037
77.50302332,57.35433644,87.80396927,79.02357234
72.18116188,43.57540507,86.10906811,77.4981613
72.18116188,43.57540507,79.89679549,71.90711594
63.26875678,34.76621614,73.16108848,65.84497963
63.26875678,34.76621614,54.66819696,49.20137726
48.77941635,28.53354892,37.84009196,34.05608277
48.77941635,28.53354892,21.91097171,19.71987454
31.08372424,12.53573199,6.224561796,5.602105617
31.08372424,12.53573199,4.945191115,4.450672003
12.10214632,2.078809235,3.659134765,3.293221289
12.10214632,2.078809235,3.181557094,2.863401384
0.025055903,0,2.567399282,2.310659354
0.025055903,0,1.259516711,1.13356504
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.647659195,0,0
0,0.647659195,3.807613364,3.426852028
11.19959836,18.07145724,10.92173179,9.829558613
11.19959836,18.07145724,12.75592195,11.48032976
31.6115747,38.04082943,10.53875109,9.484875984
31.6115747,38.04082943,31.13844147,28.02459732
27.22609307,53.81650698,56.92368227,51.23131404
27.22609307,53.81650698,58.175748,52.3581732
33.59591581,64.1489009,55.37011295,49.83310165
33.59591581,64.1489009,53.88069273,48.49262346
34.39189262,71.20392542,51.13409488,46.02068539
34.39189262,71.20392542,67.09880989,60.3889289
43.66454379,71.75593566,82.19663309,73.97696978
43.66454379,71.75593566,76.11102377,68.49992139
38.23367001,67.2185507,69.24217642,62.31795878
38.23367001,67.2185507,62.33195503,56.09875953
32.49537351,58.51944835,55.41360092,49.87224083
32.49537351,58.51944835,62.07063915,55.86357523
43.44780369,44.64117536,64.99435426,58.49491884
43.44780369,44.64117536,52.96826967,47.6714427
37.56904149,27.20310664,42.25235661,38.02712095
37.56904149,27.20310664,20.78537929,18.70684136
15.88752542,8.062024445,3.809808272,3.428827445
15.88752542,8.062024445,3.863327039,3.476994336
0.360148439,0,3.194601505,2.875141354
0.360148439,0,1.445311196,1.300780077
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.578809893,0,0
0,0.578809893,0.355750536,0.320175483
18.49346021,17.75709863,0.711126932,0.640014239
18.49346021,17.75709863,6.543747367,5.88937263
39.82415605,38.37407616,12.41574361,11.17416925
39.82415605,38.37407616,16.29723197,14.66750877
57.01894658,54.79960357,20.0894352,18.08049168
57.01894658,54.79960357,18.10385269,16.29346742
69.81405233,67.20044396,16.04845407,14.44360867
69.81405233,67.20044396,15.01787998,13.51609198
76.52853172,74.47792624,13.99400579,12.59460521
76.52853172,74.47792624,13.76527719,12.38874947
78.49492272,74.32409912,13.53754035,12.18378631
78.49492272,74.32409912,26.89492757,24.20543481
74.70455531,70.6410803,39.74946474,35.77451826
74.70455531,70.6410803,49.34998302,44.41498472
65.36282538,62.49100361,57.44271475,51.69844327
65.36282538,62.49100361,65.14170214,58.62753192
50.80269794,46.99390015,67.76543608,60.98889247
50.80269794,46.99390015,58.19000889,52.371008
31.62097004,28.68829232,48.33076782,43.49769104
31.62097004,28.68829232,25.99819067,23.3983716
11.73424959,8.128149304,10.95174057,9.856566514
11.73424959,8.128149304,9.482609445,8.534348501
0,0,4.026301667,3.6236715
0,0,1.137484221,1.023735799
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.57272826,0,0
0,0.57272826,3.726488239,3.353839415
18.5316313,17.08459833,11.42212819,10.27991537
18.5316313,17.08459833,19.69549642,17.72594678
41.94109273,36.60321709,26.13313193,23.51981873
41.94109273,36.60321709,36.49150215,32.84235193
59.69114696,52.39090099,47.97167104,43.17450393
59.69114696,52.39090099,61.17189235,55.05470312
72.57280369,63.48711761,75.93237541,68.33913787
72.57280369,63.48711761,69.3824522,62.44420698
74.79349919,69.24424581,58.09038591,52.28134732
74.79349919,69.24424581,72.69168092,65.42251283
80.77564398,70.30155332,86.30737626,77.67663863
80.77564398,70.30155332,88.3913064,79.55217576
77.60675163,66.23654295,89.15123142,80.23610828
77.60675163,66.23654295,84.46462172,76.01815955
68.21765862,57.34822632,78.85038947,70.96535052
68.21765862,57.34822632,65.62156481,59.05940833
52.8778708,44.07785873,53.66136466,48.29522819
52.8778708,44.07785873,51.37081911,46.2337372
33.16136456,26.64217427,45.9592353,41.36331177
33.16136456,26.64217427,20.91443007,18.82298707
11.3878203,7.343337974,2.31740247,2.085662223
11.3878203,7.343337974,2.377479286,2.139731357
0.009677127,0,2.43802716,2.194224444
0.009677127,0,1.229330879,1.106397792
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.082612355,0,0
0,0.082612355,3.518962703,3.167066432
19.29747492,16.31494016,10.20160102,9.181440922
19.29747492,16.31494016,21.19765053,19.07788548
42.37495255,42.98644249,35.02606299,31.52345669
42.37495255,42.98644249,45.8578482,41.27206338
61.10594496,20.2591433,57.28436672,51.55593005
61.10594496,20.2591433,66.39337887,59.75404099
75.732843,12.28034669,75.14124712,67.6271224
75.732843,12.28034669,80.49965822,72.4496924
83.36590293,29.80154846,84.73395447,76.26055902
83.36590293,29.80154846,88.26819092,79.44137183
84.34229935,22.83139232,90.68536359,81.61682723
84.34229935,22.83139232,90.20509526,81.18458574
79.64960005,79.66477219,88.50424847,79.65382363
79.64960005,79.66477219,84.47021304,76.02319173
69.26578091,69.20583521,79.41440586,71.47296528
69.26578091,69.20583521,72.94135713,65.64722142
52.4909436,52.50116013,65.62950014,59.06655013
52.4909436,52.50116013,56.67196332,51.00476699
32.20489764,31.55312203,47.23673901,42.51306511
32.20489764,31.55312203,35.82566306,32.24309676
10.54745712,8.880940254,24.99645869,22.49681282
10.54745712,8.880940254,9.883812962,8.895431666
0,0.086047899,2.25252026,2.027268234
0,0.086047899,1.130914342,1.017822907
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.069347747,0.189621175,0,0
0.069347747,0.189621175,1.997644115,1.797879704
10.39763676,4.303410576,4.447972383,4.003175144
10.39763676,4.303410576,12.3133021,11.08197189
17.28211429,14.71307291,21.3219891,19.18979019
17.28211429,14.71307291,19.87977063,17.89179357
38.97357307,28.03713976,16.88368991,15.19532091
38.97357307,28.03713976,27.08000995,24.37200895
55.07330531,36.95579065,37.49738162,33.74764346
55.07330531,36.95579065,46.24110757,41.61699681
33.74689195,49.6761288,55.05188819,49.54669937
33.74689195,49.6761288,48.13411903,43.32070713
60.8764032,55.3941999,40.64463903,36.58017513
60.8764032,55.3941999,48.63050266,43.76745239
73.10380965,55.22188688,55.988352,50.3895168
73.10380965,55.22188688,41.48286358,37.33457722
22.90719055,43.0023424,26.85448184,24.16903366
22.90719055,43.0023424,31.5111683,28.36005147
35.70322329,34.23768147,35.62096637,32.05886973
35.70322329,34.23768147,32.14622588,28.9316033
32.27632185,20.68857695,28.21022612,25.38920351
32.27632185,20.68857695,18.49628922,16.6466603
11.14187568,6.785552411,9.832571178,8.84931406
11.14187568,6.785552411,5.883926551,5.295533896
0,0,1.970385299,1.773346769
0,0,0.989136519,0.890222868
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.758358015,0,0
0,0.758358015,0.305218424,0.274696582
20.43187025,14.19422596,0.610159749,0.549143774
20.43187025,14.19422596,1.876306752,1.688676076
44.64970174,28.29085778,3.135671133,2.82210402
44.64970174,28.29085778,4.375850165,3.938265149
65.08021963,33.58291971,5.602722256,5.04245003
65.08021963,33.58291971,6.718877377,6.046989639
78.06677061,35.11005471,7.823409686,7.041068717
78.06677061,35.11005471,8.878481159,7.990633043
86.21525895,33.61854746,9.925530228,8.932977205
86.21525895,33.61854746,11.14188338,10.02769504
86.33289723,23.43098805,12.36637033,11.1297333
86.33289723,23.43098805,30.1407241,27.12665169
82.46999051,20.71597039,47.15498048,42.43948243
82.46999051,20.71597039,33.9204015,30.52836135
70.91047993,7.891910363,20.64493534,18.58044181
70.91047993,7.891910363,21.27832233,19.1504901
54.19937636,3.432415394,21.88955249,19.70059724
54.19937636,3.432415394,19.83082818,17.84774536
33.56311348,1.978442273,17.71319937,15.94187943
33.56311348,1.978442273,13.83069512,12.44762561
10.48637388,0.517986801,9.89416433,8.904747897
10.48637388,0.517986801,5.234226559,4.710803903
0,0,0.606734904,0.546061413
0,0,0.303751308,0.273376177
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.499394387,0,0
0,0.499394387,2.456595763,2.210936187
17.32374593,12.95305114,6.394453374,5.755008036
17.32374593,12.95305114,11.00626282,9.905636542
40.26448956,27.34348373,14.4165664,12.97490976
40.26448956,27.34348373,18.87233056,16.9850975
59.01596394,41.43623779,23.19036093,20.87132483
59.01596394,41.43623779,43.28533184,38.95679865
